,drug,cell_line,IC50,prediction
5622,VE821,UACC812,6.288759368,4.672786
5623,VX-11e,UACC812,4.860358036,3.238231
5624,Veliparib,UACC812,4.452159536,6.144447
5625,Venetoclax,UACC812,4.721814156,3.39595
5626,Vinblastine,UACC812,-1.463222011,-2.474916
5627,Vinorelbine,UACC812,-1.70964565,-2.485437
5628,Vismodegib,UACC812,5.154345117,5.84476
5629,Vorinostat,UACC812,1.60832925,1.813845
5630,WEHI-539,UACC812,6.211488118,3.977638
5631,WIKI4,UACC812,4.086718441,3.832253
5632,Wee1 Inhibitor,UACC812,1.807742175,2.705905
5633,YK-4-279,UACC812,4.504892658,4.24007
5634,ZM447439,UACC812,4.829957506,3.784549
5635,alpha-lipoic acid,UACC812,8.789885951,8.300016
5636,glutathione,UACC812,9.673658199,9.793158
5637,5-Fluorouracil,T98G,5.452969236,4.144055
5638,5-azacytidine,T98G,1.924365467,3.026691
5639,A-366,T98G,3.948328215,4.799203
5640,ABT737,T98G,3.831947927,2.651271
5641,AGI-5198,T98G,4.991229635,4.916728
5642,AGI-6780,T98G,4.085505514,4.520558
5643,AGK2,T98G,3.392333899,2.924221
5644,AMG-319,T98G,4.132542348,5.185246
5645,AT13148,T98G,2.999674996,2.812284
5646,AZ6102,T98G,2.862795368,2.139986
5647,AZ960,T98G,0.275967553,0.323058
5648,AZD1208,T98G,4.961609905,5.286699
5649,AZD1332,T98G,2.381792686,3.03415
5650,AZD2014,T98G,1.203681179,0.932575
5651,AZD3759,T98G,3.206174,2.797416
5652,AZD4547,T98G,2.825842187,2.808802
5653,AZD5153,T98G,1.919236612,0.840461
5654,AZD5363,T98G,3.637293492,2.724247
5655,AZD5438,T98G,1.172706698,1.575336
5656,AZD5582,T98G,4.439673206,1.318029
5657,AZD5991,T98G,5.400647622,4.004996
5658,AZD6738,T98G,1.414162733,1.643272
5659,AZD7762,T98G,-0.800345231,-0.688106
5660,AZD8055,T98G,-0.614689348,-0.973828
5661,AZD8186,T98G,2.957250879,2.852144
5662,Acetalax,T98G,6.128457773,5.048176
5663,Afatinib,T98G,2.657557629,1.2529
5664,Afuresertib,T98G,3.526599789,2.303305
5665,Alisertib,T98G,2.023482925,-0.062437
5666,Alpelisib,T98G,4.172576681,3.556764
5667,Avagacestat,T98G,5.599533552,5.021517
5668,Axitinib,T98G,3.257910915,2.562431
5669,BI-2536,T98G,-0.682439658,-2.162195
5670,BIBR-1532,T98G,5.587512588,5.16748
5671,BMS-345541,T98G,4.420252967,3.081978
5672,BMS-536924,T98G,1.833831761,1.467762
5673,BMS-754807,T98G,3.342102747,1.34378
5674,Bleomycin,T98G,4.03014526,2.277602
5675,Bleomycin (50 uM),T98G,2.46283184,2.207976
5676,Bortezomib,T98G,-5.278596499,-5.650462
5677,Bosutinib,T98G,3.049549372,2.631766
5678,Bromosporine,T98G,2.134574487,2.249041
5679,Buparlisib,T98G,1.260919488,0.474143
5680,CCT007093,T98G,4.847125146,5.047188
5681,CPI-637,T98G,5.208658576,4.043096
5682,CZC24832,T98G,5.296563767,5.198089
5683,Camptothecin,T98G,-2.058794472,-3.224282
5684,Carmustine,T98G,5.400604019,6.297739
5685,Cediranib,T98G,2.795476414,1.842023
5686,Cisplatin,T98G,4.013335593,2.818772
5687,Crizotinib,T98G,3.012337343,1.99475
5688,Cyclophosphamide,T98G,5.492662655,5.330319
5689,Cytarabine,T98G,2.945388421,2.489285
5690,Dabrafenib,T98G,5.405301202,4.768619
5691,Dacarbazine,T98G,4.90801693,5.690976
5692,Dactinomycin,T98G,-2.665675899,-5.31873
5693,Dactolisib,T98G,-2.008014678,-3.024141
5694,Daporinad,T98G,-5.287859229,-4.258606
5695,Dasatinib,T98G,-1.584430279,-0.964864
5696,Dihydrorotenone,T98G,1.15057318,1.158596
5697,Dinaciclib,T98G,-2.348239594,-3.643012
5698,Docetaxel,T98G,-5.037900852,-5.285932
5699,Doramapimod,T98G,5.595679649,5.19357
5700,EHT-1864,T98G,3.912828195,3.806649
5701,EPZ004777,T98G,5.845335027,5.437797
5702,EPZ5676,T98G,5.983249712,5.532697
5703,Elephantin,T98G,4.443312968,3.60423
5704,Entinostat,T98G,4.474144734,2.338269
5705,Entospletinib,T98G,3.133265298,3.138947
5706,Epirubicin,T98G,1.420454338,-1.677113
5707,Erlotinib,T98G,4.339727209,2.969699
5708,Fludarabine,T98G,6.126183784,5.028049
5709,Foretinib,T98G,0.925508307,-0.339887
5710,Fulvestrant,T98G,4.174003237,3.550093
5711,GDC0810,T98G,5.553435502,5.31152
5712,GNE-317,T98G,0.262178086,-0.489848
5713,GSK-LSD1,T98G,2.426286227,2.294938
5714,GSK1904529A,T98G,5.668546075,4.328041
5715,GSK2110183B,T98G,2.755257084,2.891985
5716,GSK2578215A,T98G,4.782231833,5.229337
5717,GSK2606414,T98G,4.789654075,3.578839
5718,GSK2801,T98G,4.83029984,4.936013
5719,GSK2830371,T98G,5.639583173,5.636477
5720,GSK343,T98G,3.762809099,3.490136
5721,GSK591,T98G,5.487143483,4.366706
5722,GW441756,T98G,3.595474401,3.158709
5723,Gallibiscoquinazole,T98G,2.82897798,2.642433
5724,Gefitinib,T98G,3.311694175,3.071916
5725,Gemcitabine,T98G,-1.054426958,-2.079796
5726,I-BET-762,T98G,3.604013035,3.219705
5727,I-BRD9,T98G,4.861403325,4.362123
5728,ICL-SIRT078,T98G,3.867155039,3.996547
5729,IWP-2,T98G,3.25343747,2.738454
5730,Ibrutinib,T98G,4.825674948,4.4297
5731,Ipatasertib,T98G,3.941532531,3.238047
5732,Irinotecan,T98G,3.943066616,2.114636
5733,JNK Inhibitor VIII,T98G,5.614921044,5.071275
5734,JQ1,T98G,3.311354018,0.879191
5735,KRAS (G12C) Inhibitor-12,T98G,3.827523208,4.379972
5736,KU-55933,T98G,4.341196661,4.926743
5737,L-Oxonoreleagnine,T98G,4.373262153,3.550392
5738,LCL161,T98G,4.78538199,4.327288
5739,LGK974,T98G,4.170156202,4.433767
5740,LJI308,T98G,5.639583173,5.261537
5741,LMP744,T98G,-0.480878481,-0.425999
5742,LY2109761,T98G,4.861322204,5.347257
5743,Lapatinib,T98G,3.68654121,3.04509
5744,Leflunomide,T98G,5.664236347,5.095507
5745,Lenalidomide,T98G,5.234235354,5.449963
5746,Lestaurtinib,T98G,-0.597073562,-0.204274
5747,Linsitinib,T98G,5.0508559,4.23968
5748,Luminespib,T98G,-3.643563893,-3.614571
5749,MG-132,T98G,-1.704406188,-1.702762
5750,MIM1,T98G,5.211868483,3.546164
5751,MIRA-1,T98G,5.247110829,5.482234
5752,MK-1775,T98G,0.074207032,0.057141
5753,MK-2206,T98G,3.871599195,2.251086
5754,MK-8776,T98G,2.198933051,2.857548
5755,ML323,T98G,5.126801953,4.51972
5756,MN-64,T98G,3.572478095,4.62468
5757,Methotrexate,T98G,0.352174,1.525771
5758,Mirin,T98G,5.514776669,4.780269
5759,Mitoxantrone,T98G,2.024153915,0.890158
5760,Motesanib,T98G,5.639583173,5.735436
5761,Mycophenolic acid,T98G,1.127295565,1.604
5762,N-acetyl cysteine,T98G,9.230396607,10.034027
5763,NU7441,T98G,3.691610644,2.756003
5764,NVP-ADW742,T98G,5.100662612,2.109869
5765,Navitoclax,T98G,2.666188403,2.526956
5766,Nelarabine,T98G,6.017015171,6.370835
5767,Nilotinib,T98G,3.685957442,2.976487
5768,Niraparib,T98G,3.613661103,4.090389
5769,Nutlin-3a (-),T98G,4.615612422,4.831316
5770,OF-1,T98G,2.989706878,4.033244
5771,OSI-027,T98G,1.277319687,2.360265
5772,OTX015,T98G,2.126751015,1.670307
5773,Obatoclax Mesylate,T98G,1.440635226,0.095995
5774,Olaparib,T98G,4.788998837,4.517215
5775,Osimertinib,T98G,2.876523406,1.428749
5776,Oxaliplatin,T98G,5.553082975,4.527111
5777,P22077,T98G,5.619131275,4.697567
5778,PCI-34051,T98G,5.111267057,4.413385
5779,PD0325901,T98G,2.928282773,1.517521
5780,PD173074,T98G,3.849769383,3.092828
5781,PFI-1,T98G,3.514569748,3.964148
5782,PFI3,T98G,5.475420746,5.364659
5783,PLX-4720,T98G,3.449119915,4.521595
5784,POMHEX,T98G,1.58803033,1.983448
5785,PRIMA-1MET,T98G,6.589453558,4.640107
5786,PRT062607,T98G,4.154424212,2.715759
5787,Paclitaxel,T98G,-3.997388026,-4.568185
5788,Palbociclib,T98G,4.289686051,3.453303
5789,Pevonedistat,T98G,1.139872446,0.906528
5790,Picolinici-acid,T98G,5.18087302,5.367555
5791,Pictilisib,T98G,0.546832916,0.143975
5792,Podophyllotoxin bromide,T98G,-0.829599933,-1.386621
5793,Pyridostatin,T98G,5.388550166,3.313139
5794,RO-3306,T98G,4.126465012,3.036602
5795,RVX-208,T98G,5.126652602,4.794425
5796,Rapamycin,T98G,-2.799551319,-3.105494
5797,Refametinib,T98G,3.980162256,2.321255
5798,Ribociclib,T98G,4.668627746,3.450268
5799,Romidepsin,T98G,-5.507032174,-6.470862
5800,Rucaparib,T98G,4.007774581,4.082191
5801,Ruxolitinib,T98G,4.808091766,4.961687
5802,SB216763,T98G,4.269700448,5.253016
5803,SB590885,T98G,4.899203807,4.625034
5804,SCH772984,T98G,4.808532429,1.65515
5805,SGC-CBP30,T98G,4.802974538,4.038489
5806,SGC0946,T98G,1.810883613,2.083794
5807,SN-38,T98G,-2.261382514,-2.995076
5808,Sabutoclax,T98G,0.863888226,-0.653735
5809,Sapitinib,T98G,5.255654924,3.752882
5810,Savolitinib,T98G,2.962573663,2.529952
5811,Schweinfurthin A,T98G,-1.652349527,0.356723
5812,Selumetinib,T98G,4.947304528,4.11875
5813,Sepantronium bromide,T98G,-2.697089212,-5.155497
5814,Serdemetan,T98G,4.52967484,3.502451
5815,Sinularin,T98G,3.987195023,3.572293
5816,Sorafenib,T98G,3.002478226,2.558252
5817,Staurosporine,T98G,-4.680172925,-3.559636
5818,TW 37,T98G,1.724836288,1.127773
5819,Talazoparib,T98G,3.268393045,2.233003
5820,Tamoxifen,T98G,4.580089474,3.946847
5821,Tanespimycin,T98G,-2.203479056,-0.994931
5822,Taselisib,T98G,1.480165502,1.221592
5823,Telomerase Inhibitor IX,T98G,0.993088463,0.458796
5824,Temozolomide,T98G,6.289036239,6.771835
5825,Temsirolimus,T98G,0.529174844,0.337811
5826,Teniposide,T98G,0.956369457,-0.154554
5827,Topotecan,T98G,0.911719172,-0.065972
5828,Trametinib,T98G,3.176997649,-0.644548
5829,UMI-77,T98G,4.324063041,2.859967
5830,UNC0379,T98G,4.486000423,3.583451
5831,UNC0638,T98G,4.651398036,4.207143
5832,Ulixertinib,T98G,3.835010169,2.949009
5833,Uprosertib,T98G,3.075517334,2.732571
5834,VE-822,T98G,1.741795487,2.904858
5835,VE821,T98G,3.430607363,3.621672
5836,VX-11e,T98G,3.547761972,2.483132
5837,Veliparib,T98G,4.314215115,5.382552
5838,Venetoclax,T98G,2.865272479,2.904868
5839,Vinblastine,T98G,-2.736817823,-5.153912
5840,Vincristine,T98G,-1.566454673,-3.975127
5841,Vinorelbine,T98G,-3.555548943,-4.719148
5842,Vismodegib,T98G,4.231069229,5.040183
5843,Vorinostat,T98G,2.599288357,1.431937
5844,WEHI-539,T98G,3.699014604,3.870736
5845,WIKI4,T98G,4.684410243,3.803532
5846,WZ4003,T98G,3.784188518,3.994196
5847,Wee1 Inhibitor,T98G,1.93856002,1.544907
5848,Wnt-C59,T98G,5.33736642,4.500093
5849,XAV939,T98G,4.646465866,4.276161
5850,YK-4-279,T98G,2.422450895,2.040481
5851,ZM447439,T98G,2.169037234,2.353025
5852,Zoledronate,T98G,3.968279802,3.92585
5853,alpha-lipoic acid,T98G,6.855170822,7.718678
5854,glutathione,T98G,8.058842833,9.317644
5855,5-Fluorouracil,JHOS4,3.177059328,5.391794
5856,ABT737,JHOS4,0.537378031,2.651421
5857,AGI-5198,JHOS4,4.801599296,4.999169
5858,AGI-6780,JHOS4,3.887401614,4.538989
5859,AGK2,JHOS4,2.837402988,3.310774
5860,AMG-319,JHOS4,5.084431643,5.441076
5861,AT13148,JHOS4,1.670545666,4.169811
5862,AZ6102,JHOS4,1.589138689,2.628779
5863,AZ960,JHOS4,1.010042549,2.874206
5864,AZD3759,JHOS4,0.834916191,2.401244
5865,AZD4547,JHOS4,2.778416809,3.201802
5866,AZD5363,JHOS4,1.690798273,3.211568
5867,AZD5582,JHOS4,-2.4575754,3.102901
5868,AZD6482,JHOS4,1.452625806,4.196749
5869,AZD6738,JHOS4,0.780352438,1.81759
5870,AZD7762,JHOS4,-0.421844635,0.137015
5871,AZD8186,JHOS4,0.897942362,3.353499
5872,Afatinib,JHOS4,0.536032538,1.088659
5873,Afuresertib,JHOS4,0.933040955,1.791802
5874,Alisertib,JHOS4,1.434676102,2.991238
5875,Alpelisib,JHOS4,0.664318655,3.562972
5876,Avagacestat,JHOS4,3.178354869,4.984097
5877,Axitinib,JHOS4,2.429175456,3.572831
5878,BI-2536,JHOS4,-3.268784633,-0.097258
5879,BIBR-1532,JHOS4,4.679929971,5.220433
5880,BMS-345541,JHOS4,2.489685538,3.874394
5881,BMS-536924,JHOS4,0.090407135,2.219365
5882,BMS-754807,JHOS4,-0.164266454,3.421521
5883,BX795,JHOS4,1.859809176,3.241011
5884,Bicalutamide,JHOS4,5.285809901,5.106148
5885,Bortezomib,JHOS4,-5.589299233,-5.19159
5886,Bosutinib,JHOS4,1.408489002,3.068296
5887,Buparlisib,JHOS4,0.460549309,0.97565
5888,CCT-018159,JHOS4,4.908222249,4.658324
5889,CCT007093,JHOS4,5.128651425,5.123181
5890,CHIR-99021,JHOS4,4.651141046,5.058916
5891,CZC24832,JHOS4,3.582148849,5.260708
5892,Camptothecin,JHOS4,-2.468749467,-2.177522
5893,Cediranib,JHOS4,1.905917164,2.291141
5894,Crizotinib,JHOS4,1.529162151,3.434882
5895,Cyclophosphamide,JHOS4,3.895156709,5.5527
5896,Dabrafenib,JHOS4,3.919001854,5.390747
5897,Dactinomycin,JHOS4,-5.047847892,-3.754188
5898,Dactolisib,JHOS4,-2.15364187,-1.900826
5899,Daporinad,JHOS4,2.999880971,-4.539544
5900,Dasatinib,JHOS4,-2.622374919,0.792149
5901,Dinaciclib,JHOS4,-4.098364898,-3.267926
5902,Docetaxel,JHOS4,-5.482197757,-3.174263
5903,Doramapimod,JHOS4,1.948538332,5.456822
5904,EHT-1864,JHOS4,2.148556646,3.675597
5905,EPZ004777,JHOS4,5.493776353,5.55987
5906,EPZ5676,JHOS4,5.454302123,5.711431
5907,Elesclomol,JHOS4,-4.751850602,-2.638959
5908,Entinostat,JHOS4,2.259436604,2.760697
5909,Entospletinib,JHOS4,2.763427624,3.601879
5910,Epirubicin,JHOS4,-0.661476232,0.373401
5911,Erlotinib,JHOS4,1.975070216,3.416402
5912,Foretinib,JHOS4,-0.203705062,0.959571
5913,Fulvestrant,JHOS4,3.192049668,3.814043
5914,GDC0810,JHOS4,4.211667209,5.330031
5915,GNE-317,JHOS4,-0.418750032,0.313326
5916,GSK1904529A,JHOS4,2.326233191,4.445339
5917,GSK2578215A,JHOS4,4.150726471,5.253666
5918,GSK2606414,JHOS4,2.885764595,4.223462
5919,GSK269962A,JHOS4,2.049956194,3.060931
5920,GSK343,JHOS4,2.207544621,4.054164
5921,GSK591,JHOS4,3.489448245,4.826724
5922,GW441756,JHOS4,3.821370439,3.22963
5923,Gefitinib,JHOS4,1.799479424,3.344098
5924,Gemcitabine,JHOS4,1.441369412,2.398992
5925,I-BET-762,JHOS4,2.155552122,3.325228
5926,I-BRD9,JHOS4,2.514328259,4.601297
5927,IOX2,JHOS4,2.498902487,2.777025
5928,IWP-2,JHOS4,1.943176002,3.048578
5929,Ibrutinib,JHOS4,1.964940538,3.933075
5930,Ipatasertib,JHOS4,2.172799447,3.438486
5931,Irinotecan,JHOS4,2.152983578,4.136395
5932,JNK Inhibitor VIII,JHOS4,3.704220504,5.401737
5933,JQ1,JHOS4,0.524667435,1.813505
5934,KRAS (G12C) Inhibitor-12,JHOS4,4.829694707,5.017805
5935,KU-55933,JHOS4,3.445177996,5.224188
5936,LCL161,JHOS4,1.574393455,4.80751
5937,LGK974,JHOS4,3.08809619,3.990952
5938,LJI308,JHOS4,3.255809881,5.499164
5939,LY2109761,JHOS4,3.985659572,5.593676
5940,Lapatinib,JHOS4,1.13213079,3.115817
5941,Leflunomide,JHOS4,4.535544118,5.31607
5942,Lenalidomide,JHOS4,5.494634761,5.540571
5943,Lestaurtinib,JHOS4,0.433550977,0.648333
5944,Linsitinib,JHOS4,2.70370109,4.592042
5945,Luminespib,JHOS4,-3.754591327,-2.169032
5946,MG-132,JHOS4,-1.975183624,-1.302101
5947,MIRA-1,JHOS4,4.309008473,5.6995
5948,MK-1775,JHOS4,-0.250227669,0.385265
5949,MK-2206,JHOS4,0.57220288,2.306312
5950,MK-8776,JHOS4,2.390974915,3.435451
5951,ML323,JHOS4,2.306737007,4.877213
5952,MN-64,JHOS4,2.556606469,4.753471
5953,Methotrexate,JHOS4,2.069644145,0.793052
5954,Mirin,JHOS4,3.708610562,5.39822
5955,Motesanib,JHOS4,4.640599943,5.822349
5956,NU7441,JHOS4,0.728702288,3.16007
5957,NVP-ADW742,JHOS4,1.169793578,3.551529
5958,Navitoclax,JHOS4,0.272035781,2.308741
5959,Nilotinib,JHOS4,2.031965931,4.131292
5960,Niraparib,JHOS4,3.553663263,4.982854
5961,Nutlin-3a (-),JHOS4,4.124254693,5.861361
5962,OF-1,JHOS4,3.533118801,3.919122
5963,OSI-027,JHOS4,1.834616808,2.162282
5964,OTX015,JHOS4,1.879353351,2.233256
5965,Olaparib,JHOS4,3.571038632,4.853256
5966,Osimertinib,JHOS4,0.134698765,1.205694
5967,Oxaliplatin,JHOS4,2.671083381,5.233703
5968,P22077,JHOS4,2.11456467,4.960874
5969,PCI-34051,JHOS4,1.981659744,4.905401
5970,PD0325901,JHOS4,0.955291617,2.01979
5971,PD173074,JHOS4,4.570625523,4.205107
5972,PF-4708671,JHOS4,2.456340728,4.129601
5973,PFI-1,JHOS4,3.383568168,4.285213
5974,PFI3,JHOS4,5.43245821,5.384438
5975,PLX-4720,JHOS4,2.109125203,5.07354
5976,PRIMA-1MET,JHOS4,2.206470229,5.288235
5977,PRT062607,JHOS4,2.324160947,3.651088
5978,Paclitaxel,JHOS4,-5.458897182,-2.439168
5979,Palbociclib,JHOS4,3.594441929,4.36097
5980,Pevonedistat,JHOS4,-0.484342104,2.183863
5981,Picolinici-acid,JHOS4,4.969920874,5.480007
5982,Pictilisib,JHOS4,-0.008073422,0.017251
5983,Piperlongumine,JHOS4,1.679746151,2.679186
5984,Pyridostatin,JHOS4,3.462353554,4.246348
5985,RO-3306,JHOS4,2.913348167,4.281426
5986,RVX-208,JHOS4,4.175184238,5.124135
5987,Rapamycin,JHOS4,-0.960087026,-1.394944
5988,Refametinib,JHOS4,1.509762593,2.548502
5989,Ribociclib,JHOS4,3.361733539,4.489432
5990,Rucaparib,JHOS4,3.468968893,4.526896
5991,Ruxolitinib,JHOS4,5.304326707,5.226172
5992,SB216763,JHOS4,3.663149869,5.437044
5993,SB505124,JHOS4,1.859452939,4.452079
5994,SB590885,JHOS4,4.800629172,5.000583
5995,SCH772984,JHOS4,1.179653355,2.594332
5996,SGC0946,JHOS4,2.44526328,2.073679
5997,SL0101,JHOS4,4.662945758,5.248219
5998,SN-38,JHOS4,-1.839914372,-0.14575
5999,Sabutoclax,JHOS4,-1.293938149,0.151141
6000,Sapitinib,JHOS4,1.84741414,3.353262
6001,Savolitinib,JHOS4,3.192049668,2.590257
6002,Selumetinib,JHOS4,3.148262094,4.470709
6003,Sepantronium bromide,JHOS4,-6.356675395,-5.230624
6004,Serdemetan,JHOS4,2.585158938,4.224895
6005,Sorafenib,JHOS4,1.870328299,2.819139
6006,Staurosporine,JHOS4,-4.627775206,-3.09212
6007,Talazoparib,JHOS4,1.255576561,4.597107
6008,Tamoxifen,JHOS4,4.692389232,4.23243
6009,Tanespimycin,JHOS4,-0.090222933,0.174783
6010,Taselisib,JHOS4,-0.79918503,0.507159
6011,Telomerase Inhibitor IX,JHOS4,-0.144623714,1.056514
6012,Temozolomide,JHOS4,6.437310888,6.959013
6013,Temsirolimus,JHOS4,2.253315024,1.935264
6014,Tozasertib,JHOS4,2.586848149,2.95439
6015,Trametinib,JHOS4,0.256674574,0.15636
6016,Tretinoin,JHOS4,4.888663371,4.902202
6017,Ulixertinib,JHOS4,1.835721914,3.17228
6018,Uprosertib,JHOS4,1.456073531,3.270654
6019,VE-822,JHOS4,1.761924376,3.302271
6020,VE821,JHOS4,1.752604565,4.390005
6021,VX-11e,JHOS4,1.340740179,3.307265
6022,Veliparib,JHOS4,5.376611704,5.591976
6023,Venetoclax,JHOS4,3.129411638,3.177861
6024,Vinorelbine,JHOS4,-4.211507092,-2.21718
6025,Vismodegib,JHOS4,3.169782915,5.347239
6026,Vorinostat,JHOS4,1.312773823,1.753432
6027,WEHI-539,JHOS4,1.548968869,3.834563
6028,WIKI4,JHOS4,2.058515494,3.69334
6029,WZ4003,JHOS4,4.706882333,4.564949
6030,Wee1 Inhibitor,JHOS4,1.080492927,2.758941
6031,Wnt-C59,JHOS4,2.414910881,4.238673
6032,XAV939,JHOS4,2.870766633,4.846202
6033,YK-4-279,JHOS4,1.010082042,3.360674
6034,ZM447439,JHOS4,1.987258684,3.652706
6035,5-Fluorouracil,SUDHL6,3.205855789,3.480343
6036,5-azacytidine,SUDHL6,1.322508833,2.474428
6037,A-366,SUDHL6,4.163210562,4.092723
6038,ABT737,SUDHL6,-1.057130646,1.390073
6039,AGI-5198,SUDHL6,3.365088698,4.263712
6040,AGI-6780,SUDHL6,2.004695762,3.615191
6041,AGK2,SUDHL6,3.272933001,2.541076
6042,AT13148,SUDHL6,1.183593685,1.761738
6043,AZ6102,SUDHL6,1.704596569,1.887678
6044,AZ960,SUDHL6,-0.777864723,0.466556
6045,AZD1208,SUDHL6,4.111364568,4.362675
6046,AZD1332,SUDHL6,1.692059409,3.189185
6047,AZD2014,SUDHL6,1.380171575,0.673272
6048,AZD3759,SUDHL6,1.120851967,1.920588
6049,AZD4547,SUDHL6,1.926349998,2.000203
6050,AZD5153,SUDHL6,-2.689161102,-1.03533
6051,AZD5363,SUDHL6,-0.855871175,0.452488
6052,AZD5438,SUDHL6,-0.359549802,0.610295
6053,AZD5582,SUDHL6,-0.540375059,0.767447
6054,AZD5991,SUDHL6,-3.575322809,-2.101051
6055,AZD6738,SUDHL6,2.810167527,0.433445
6056,AZD7762,SUDHL6,-2.738911469,-1.384388
6057,AZD8055,SUDHL6,-2.406756185,-1.325958
6058,AZD8186,SUDHL6,-2.068023522,1.609079
6059,Acetalax,SUDHL6,4.649830213,4.556849
6060,Afatinib,SUDHL6,-0.11071433,0.622607
6061,Afuresertib,SUDHL6,-1.639726936,-0.290631
6062,Alisertib,SUDHL6,-1.256432901,-0.016566
6063,Alpelisib,SUDHL6,0.270220501,1.72593
6064,Avagacestat,SUDHL6,2.3753999,4.395223
6065,Axitinib,SUDHL6,1.647124795,1.439687
6066,BI-2536,SUDHL6,-4.644512987,-4.316374
6067,BIBR-1532,SUDHL6,3.68424209,4.27498
6068,BMS-345541,SUDHL6,1.793222853,2.440809
6069,BMS-536924,SUDHL6,0.807906633,1.434317
6070,BMS-754807,SUDHL6,0.747958489,0.677941
6071,Bleomycin,SUDHL6,1.871225887,2.446668
6072,Bleomycin (50 uM),SUDHL6,1.319143693,2.529306
6073,Bortezomib,SUDHL6,-6.090020308,-6.132928
6074,Bosutinib,SUDHL6,-1.320937426,1.4311
6075,Bromosporine,SUDHL6,0.168205728,1.33853
6076,Buparlisib,SUDHL6,0.221643525,-0.032259
6077,CCT007093,SUDHL6,4.165420792,4.428772
6078,CPI-637,SUDHL6,1.936329801,2.816942
6079,CZC24832,SUDHL6,2.52768786,4.797107
6080,Camptothecin,SUDHL6,-3.769832818,-3.849603
6081,Carmustine,SUDHL6,5.219721235,5.68035
6082,Cediranib,SUDHL6,1.360109719,1.683896
6083,Cisplatin,SUDHL6,2.461256598,1.778454
6084,Crizotinib,SUDHL6,0.702955087,0.925646
6085,Cyclophosphamide,SUDHL6,4.189215453,4.667097
6086,Cytarabine,SUDHL6,-0.156346468,1.292026
6087,Dabrafenib,SUDHL6,1.192590243,4.322443
6088,Dacarbazine,SUDHL6,4.41608733,5.116979
6089,Dactinomycin,SUDHL6,-4.270189358,-5.365553
6090,Dactolisib,SUDHL6,-3.958226723,-3.236472
6091,Daporinad,SUDHL6,-6.089769647,-6.384305
6092,Dasatinib,SUDHL6,-3.951666684,-1.130713
6093,Dihydrorotenone,SUDHL6,0.090786724,0.806447
6094,Dinaciclib,SUDHL6,-3.967207295,-4.55388
6095,Docetaxel,SUDHL6,-6.032595719,-5.96761
6096,Doramapimod,SUDHL6,4.189171327,4.843841
6097,EHT-1864,SUDHL6,2.714067496,3.4078
6098,EPZ004777,SUDHL6,3.670624018,5.123284
6099,EPZ5676,SUDHL6,4.399336916,5.049297
6100,Elephantin,SUDHL6,1.407120311,2.993203
6101,Entinostat,SUDHL6,0.637615778,1.114118
6102,Entospletinib,SUDHL6,0.132073842,2.825541
6103,Epirubicin,SUDHL6,-1.152291168,-1.983866
6104,Erlotinib,SUDHL6,2.783175297,2.130936
6105,Fludarabine,SUDHL6,3.840198966,3.987714
6106,Foretinib,SUDHL6,-0.143629562,0.082599
6107,Fulvestrant,SUDHL6,1.899650611,3.134621
6108,GDC0810,SUDHL6,3.450634233,4.515484
6109,GNE-317,SUDHL6,-1.592471784,-1.036132
6110,GSK-LSD1,SUDHL6,1.582729228,2.105612
6111,GSK1904529A,SUDHL6,1.704769348,3.842858
6112,GSK2110183B,SUDHL6,-1.427680302,0.394899
6113,GSK2578215A,SUDHL6,3.94141385,4.195671
6114,GSK2801,SUDHL6,3.49646659,4.10673
6115,GSK2830371,SUDHL6,3.040027263,4.664688
6116,GSK343,SUDHL6,1.815378767,2.940111
6117,GSK591,SUDHL6,2.895180988,3.68283
6118,GW441756,SUDHL6,2.134192762,2.543479
6119,Gallibiscoquinazole,SUDHL6,1.864230133,2.450187
6120,Gefitinib,SUDHL6,2.451895841,2.528759
6121,Gemcitabine,SUDHL6,-2.902063038,-2.698766
6122,I-BET-762,SUDHL6,0.982314801,1.499039
6123,I-BRD9,SUDHL6,2.565012667,3.458934
6124,IWP-2,SUDHL6,0.920206608,2.167574
6125,Ibrutinib,SUDHL6,0.547190181,1.540158
6126,Ipatasertib,SUDHL6,-0.527901449,1.371573
6127,Irinotecan,SUDHL6,0.247975369,1.71911
6128,JNK Inhibitor VIII,SUDHL6,4.173001461,4.511987
6129,JQ1,SUDHL6,-1.138467783,-0.567077
6130,KRAS (G12C) Inhibitor-12,SUDHL6,1.577791312,3.080584
6131,KU-55933,SUDHL6,1.816835605,4.124237
6132,L-Oxonoreleagnine,SUDHL6,2.454978764,3.216208
6133,LCL161,SUDHL6,3.53269499,3.943285
6134,LGK974,SUDHL6,2.653406228,3.071577
6135,LJI308,SUDHL6,3.525221554,4.409495
6136,LMP744,SUDHL6,-3.14778439,-1.75378
6137,LY2109761,SUDHL6,3.715375264,4.460139
6138,Lapatinib,SUDHL6,1.584557322,1.701728
6139,Leflunomide,SUDHL6,3.475319427,4.471252
6140,Lenalidomide,SUDHL6,4.181211346,4.899716
6141,Lestaurtinib,SUDHL6,-2.688437809,-1.005822
6142,Linsitinib,SUDHL6,2.74235745,2.937279
6143,Luminespib,SUDHL6,-4.070903241,-3.958927
6144,MG-132,SUDHL6,-2.389567504,-2.310956
6145,MIM1,SUDHL6,3.267408022,3.189723
6146,MIRA-1,SUDHL6,3.624616423,4.508975
